2024-07-31T03:34:38.360Z,1722396878360,6.4823
2024-07-31T03:34:38.361Z,1722396878361,6.4823
2024-07-31T03:34:38.365Z,1722396878365,6.4818
2024-07-31T03:34:38.369Z,1722396878369,6.4817
2024-07-31T03:34:38.374Z,1722396878374,6.4819
2024-07-31T03:34:38.380Z,1722396878380,6.4821
2024-07-31T03:34:38.383Z,1722396878383,6.4819
2024-07-31T03:34:38.389Z,1722396878389,6.4818
2024-07-31T03:34:38.393Z,1722396878393,6.4816
2024-07-31T03:34:38.402Z,1722396878402,6.4815
2024-07-31T03:34:38.404Z,1722396878404,6.4818
2024-07-31T03:34:38.408Z,1722396878408,6.4819
2024-07-31T03:34:38.413Z,1722396878413,6.4821
2024-07-31T03:34:38.421Z,1722396878421,6.4819
2024-07-31T03:34:38.426Z,1722396878426,6.4821
2024-07-31T03:34:38.429Z,1722396878429,6.4819
2024-07-31T03:34:38.432Z,1722396878432,6.4820
2024-07-31T03:34:38.441Z,1722396878441,6.4825
2024-07-31T03:34:38.443Z,1722396878443,6.4830
2024-07-31T03:34:38.448Z,1722396878448,6.4835
2024-07-31T03:34:38.451Z,1722396878451,6.4836
2024-07-31T03:34:38.458Z,1722396878458,6.4838
2024-07-31T03:34:38.463Z,1722396878463,6.4839
2024-07-31T03:34:38.466Z,1722396878466,6.4840
2024-07-31T03:34:38.476Z,1722396878476,6.4846
2024-07-31T03:34:38.477Z,1722396878477,6.4850
2024-07-31T03:34:38.480Z,1722396878480,6.4851
2024-07-31T03:34:38.486Z,1722396878486,6.4848
2024-07-31T03:34:38.492Z,1722396878492,6.4848
2024-07-31T03:34:38.495Z,1722396878495,6.4848
2024-07-31T03:34:38.500Z,1722396878500,6.4847
2024-07-31T03:34:38.508Z,1722396878508,6.4847
2024-07-31T03:34:38.512Z,1722396878512,6.4845
2024-07-31T03:34:38.515Z,1722396878515,6.4842
2024-07-31T03:34:38.519Z,1722396878519,6.4839
2024-07-31T03:34:38.525Z,1722396878525,6.4839
2024-07-31T03:34:38.531Z,1722396878531,6.4840
2024-07-31T03:34:38.534Z,1722396878534,6.4841
2024-07-31T03:34:38.542Z,1722396878542,6.4846
2024-07-31T03:34:38.544Z,1722396878544,6.4846
2024-07-31T03:34:38.550Z,1722396878550,6.4847
2024-07-31T03:34:38.554Z,1722396878554,6.4845
2024-07-31T03:34:38.561Z,1722396878561,6.4845
